id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
1718,1,star wars battlefront ( mac ),aspyr media,39.99,aspyr media 10900 star wars battlefront mac,aspyr media,39.99
1719,1,adobe indesign cs3 [ mac ],adobe,699,adobe indesign cs3 for mac,,725.99
1720,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft 164-04052,microsoft,90.24
1721,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) compatible laser form-accounting for windows 3.5-9 .0 versions,,103.99
1722,0,peachtree by sage premium accounting 2007,sage software,499.99,sage ( ptree ) premium accounting accountants edition 2007,,492.01
1723,0,emedia piano and keyboard method volume 1,emedia,59.99,emedia eg03014 bass method os x,emedia,53.99
1724,0,microsoft data analyzer 2002,microsoft,179,microsoft money 2007 premium ( pc ),,79.99
1725,1,cakewalk sonar home studio 6 xl,cakewalk,209,cakewalk sonar home studio 6 xl software music production software,,159
1726,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,windows vista ultimate upgrade,,259
1727,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1728,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft windows vista business upgrade license 1 pc english,,168.99
1729,0,symantec client security 3.1 with groupware protection business pack 50 user,symantec,3732,symantec 10517904 client security v. 3.1 business pack complete product internet security 50 user ( s ) complete product standard pc - free shipping,,1895.97
1730,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
1731,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion 33 languages,topics entertainment,43.99
1732,0,motu digital performer 5 digital audio software ( mac only ),motu,795,motu digital performer dp5 software music production software,,319.95
1733,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929,microsoft windows vista business upgrade license 1 pc english,,168.99
1734,0,microsoft office & windows training professional,topics entertainment,49.95,avid xpress pro video editing software for mac and windows professional editing software,,1449
1735,0,microsoft onenote 2007,microsoft,99.95,microsoft office 2004 student/teacher,,145.99
1736,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 for students and teachers ( mac ),,134.99
1737,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
1738,0,home design architect series 3000 v10 .0,punch ! software,149.95,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1739,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft office accounting professional 2007 ( pc ),,229.95
1740,0,aircraft collector 's second edition,abacus,19.95,neil diamond the neil diamond collection,,22.13
1741,1,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,hp t1936aa uao digital sending software 4.0 ( 10 device license ),hp,369.99
1742,0,adobe after effects 7.0 professional ( mac ),adobe,999,adobe premiere pro 2.0 software professional editing software,,848.95
1743,0,adobe acrobat 7.0 professional,adobe,449.99,adobe premiere pro 2.0 software professional editing software,,848.95
1744,0,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,microsoft office and windows training professional,,29.99
1745,0,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ),,85.97
1746,1,registry mechanic 5.x pc system repair,pc tools,29.95,encore inc registry mechanic,,25.49
1747,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,adobe production premium cs3 software suite for mac av production software,,1698.95
1748,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft ( r ) office standard 2007,,399.99
1749,0,adobe creative suite cs3 master collection [ mac ],adobe,2499,adobe ( r ) publishing collection 12.0,,995.87
1750,1,hospital tycoon for pc,warner-new-media,29.99,warner home video games hospital tycoon,warner-new-media,26.33
1751,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immers spanish dlux 2,,36.11
1752,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
1753,0,steinberg cubase 4 digital audio software,steinberg,999.99,software,,153.99
1754,0,motu digital performer 5 digital audio software competitive upgrade ( mac only ),motu,395,apple shake 4.1 digital compositing software for mac os x effects software,,498.95
1755,0,onone plug-in suite 3 for adobe photoshop,onone software,399.95,adobe photoshop cs3 extended for mac,,935.99
1756,0,adobe contribute cs3 [ mac ],adobe,149,adobe cs3 flash professional,,724.99
1757,0,adobe creative suite cs3 web standard,adobe,999,adobe cs3 design standard upgrade windows,,413.99
1758,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,system care ? professional,,49.99
1759,0,clickart 1.2 million 2006 dvd,encore software,,encore software 10466 clickart 1.2 million dvd 2006 by broderbund,,41.97
1760,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immersion spanish deluxe 2.0 topics,,39.99
1761,0,adobe photoshop cs3 [ mac ],adobe,649,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279
1762,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949,microsoft student with encarta premium 2008 complete package,,43.6
1763,0,adobe dreamweaver cs3 upgrade,adobe,199,adobe cs3 master collection academic,,939.99
1764,0,sonicwall internet upgrade ( 50-node ),sonicwall,,sonicwall gms 1000 upgrade,,63074.12
1765,0,registry mechanic by encore software,encore software,46.52,encore software 10598 registry mechanic win 98 me 2000 xp,,26.97
1766,0,adobe creative suite cs3 master collection upsell,adobe,1999,adobe cs3 design premium upsell,,1639.99
1767,0,kaplan sat/act/psat platinum 2007 win/mac,topics entertainment,49.99,kaplan sat/act/psat express,,9.99
1768,1,handmark oxford american desk dictionary and thesaurus,handmark inc. .,,palmspring software 523 oxford american desk dictionary,palmspring software,24.2
1769,0,apple final cut studio 2 ( mac ),apple,1299,. mac ( mac ) apple,,99.99
1770,0,the print shop elements : labels & logos sb cs by the print shop,encore software,,the printshop 20,,19.9
1771,0,adobe photoshop cs3 extended [ mac ],adobe,999,adobe systems inc 13102124 adobe photoshop cs 2 mac os x v. 10.2.8 to 10.3,adobe systems inc,788.63
1772,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399,adobe cs3 web premium upgrade,,517.99
1773,0,jumpstart world 2nd grade,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
1774,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
1775,0,jumpstart reading with karaoke,knowledge adventure,29.99,superstart ! fun with reading & writing !,,8.49
1776,1,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
1777,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop cs3 extended for mac,,935.99
1778,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,apple/emagic logic express 7.2 software music production software,,299
1779,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,publisher 2007 upgrade microsoft 164-04052,,69.71
1780,0,printmaster 17 platinum by encore software,encore software,39.99,encore software 10691 the print shop 22 sb cs by the print shop,,25.97
1781,0,century software tinyterm plus v. 4.0 complete product,century software,,encore software 25005 encore marine aquarium v. 2.0 complete product screen saver 1 user ( s ) complete product standard pc mac,,18.97
1782,0,punch ! ultimate deck and landscape,punch ! software,29,punch software 25100 punch ! master landscape and home design,punch software,45.99
1783,1,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
1784,0,adobe creative suite cs3 web standard [ mac ],adobe,999,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482
1785,0,adobe cs3 design standard macosx dvd,adobe,399,adobe cs3 design premium upgrade,,619.99
1786,1,treasure mathstorm,the-learning-company,29.99,treasure mathstorm,the-learning-company,9.9
1787,0,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,quickbooks ( r ) credit card processing kit 2007,,39.99
1788,0,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,,87.79
1789,0,print shop 22 deluxe,encore,49.99,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
1790,0,quicken 2007 premier,intuit,79.95,quicken ( r ) 2004 deluxe,,59.99
1791,0,adobe creative suite cs3 design premium [ mac ],adobe,1799,adobe cs3 production premium,,1749.99
1792,0,family tree maker 2008 platinum,encore,99.95,encore inc family tree maker version 16 collectors edition,,85.07
1793,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) mappoint ( r ) 2006,,249.99
1794,1,i love the usa,global-software-publishing,9.99,global software a1055 i love the usa,global software,11.99
1795,0,adobe creative suite cs3 design premium upsell,adobe,1599,adobe production studio premium software suite video software bundles,,1698.95
1796,0,adobe illustrator cs3 [ mac ],adobe,599,adobe photoshop cs3 for mac,,609.99
1797,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion spanish audio deluxe,,17.55
1798,0,h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software,,73.95
1799,1,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft e32-00575 sql server 2005 developer edition x64 complete product dbms 1 developer ( s ) complete product standard english pc,,43.97
1800,0,adobe creative suite cs3 web standard,adobe,999,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482
1801,0,adobe after effects professional 7.0,adobe,999,adobe dv rack 2.0 hd software for windows professional editing software,,499
1802,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft windows xp pro sp2 retail,,299.99
1803,0,jumpstart 1st grade,knowledge adventure,,jumpstart phonics ( jc ),,9.9
1804,0,microsoft visual studio professional 2005 upgrade,microsoft software,549,microsoft ( r ) project standard 2007,,599.95
1805,0,punch ! professional home design platinum v10,punch ! software,99,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97
1806,0,panda internet security 2007 3-user,panda software,69.95,norton internet security 2008 10 user,,199.99
1807,0,adobe after effects cs3 upgrade,adobe,299,adobe fireworks cs3 academic,,99.99
1808,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,,344.58
1809,0,microsoft mappoint 2006 standard edition,microsoft,299,microsoft ( r ) office word 2004 for mac full version,,231.29
1810,0,system care professional,avanquest,49.95,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99
1811,0,sibelius 5 professional edition,sibelius-software-ltd .,599,resume maker professional 12,,17.95
1812,1,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microsoft 059-03871 molpc word sa,,111.78
1813,0,web graphics creator,sos-aggregation-company,39.95,graphics software,,99.92
1814,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,individual software professor teaches microsoft office 2007,,29.99
1815,1,allume aquazone seven seas deluxe,allume,38.89,allume aquazone seven seas deluxe edition,,24.99
1816,0,onone plug-in suite 3 for adobe photoshop,onone software,399.95,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,,679.99
1817,0,adobe creative suite cs3 web standard upsell,adobe,799,adobe creative suite 3 design standard complete package 1 user academic windows,,369
1818,0,punch ! professional home design platinum v10,punch ! software,99,punch software pro home design suite,,61.8
1819,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
1820,0,warlords 3 ( jewel case ),red-orb-entertainment,,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
1821,0,spy sweeper with antivirus/child safe,webroot software,39.95,50411 spy sweeper with antivirus complete package 3 users win,,38.91
1822,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
1823,0,mavis beacon typing 17 deluxe by broderbund,encore software,39.99,mavis beacon 16,,17.9
1824,0,instant play guitar deluxe v2 .,topics entertainment,39.48,instant immersion language lab deluxe edition,,14.9
1825,0,hoyle card games ( jewel case ),encore software,9.99,encore software 10027 hoyle board games ( win 98 me 2000 xp ),,7.47
1826,0,varmint hunter ( jewel case ),encore,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
1827,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,publisher 2007 upgrade microsoft 164-04052,,69.71
1828,1,apple final cut express hd 3.5 ( mac ),apple computer,299,apple final cut express hd 3.5 video editing software for mac av production software,,299
1829,0,usa/world extreme landscapes bundle,abacus,39.95,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus software,28.99
1830,0,lego star wars ii : the original trilogy for mac,feral interactive,39.99,xbox : lego star wars,,19.95
1831,0,sims 2 university expansion pack,aspyr media,34.99,sims 2 season expansion pack,,37.99
1832,0,backyard skateboarding,atari,,backyard skateboarding,,7.95
1833,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft winvista bus upsa 1y acq y3 ent w/visent 66j-01685,,144
1834,1,sibelius 5 educational edition,sibelius-software-ltd .,329,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95
1835,0,encyclopedia britannica deluxe 2008 win/mac,avanquest,29.95,encyclopedia britannica profiles : dinosaurs !,,8.95
1836,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
1837,0,adobe after effects cs3,adobe,999,25510587 adobe after effects cs3 professional complete package 1 user dvd win c,,1054.23
1838,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,9002 refviz v. 2 complete package 1 user mac,,160.88
1839,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399,adobe cs3 design premium,,1865.99
1840,0,station access collection,sony-creative-software,29.99,adobe cs3 master collection,,2499.99
1841,0,filemaker mobile 8 for palm os and pocket pc,filemaker,69,resco explorer 2007 for pocketpc windows mobile software for pocket pc,,29.95
1842,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199,adobe cs3 design standard upgrade,,413.99
1843,0,3d home architect landscape v. 8 by encore software,encore software,39.99,encore software 10634 3d home architect home v. 8 by,,33.97
1844,1,print shop 22 deluxe,encore,49.99,encore inc print shop 22 deluxe,,42.69
1845,0,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99,sage ( ptree ) vernfp2007rt premium accounting for nonprofits 2007,,590.35
1846,0,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,quickbooks pro 2007 win,,192.26
1847,0,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot ( r ) spy sweeper ( tm ) 2006,,29.99
1848,0,adobe creative suite cs3 production premium upsell,adobe,1199,adobe cs3 design premium upsell,,1639.99
1849,0,phase one capture one le,phase one,,phase one capture one pro,,415.99
1850,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709,windows vista business sp microsoft 66j-00063,,272.38
1851,1,foreign policy & reform ( win/mac ) ( jewel case ),fogware publishing,9.99,fogware publishing 10356 high school us history 2 foreign policy & reform,,6.84
1852,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,adobe creative suite 3 design standard complete package 1 user academic windows,,369
1853,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,121744 diskeeper 2007 pro premier edition complete package 5 workstations dvd w,,426.58
1854,0,microsoft productivity pack for windows mobile,microsoft,29.99,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1855,0,kakuro puzzle addict unlimited edition,global-software-publishing,9.99,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,,8.79
1856,0,jackpot tycoon ( jewel case ),encore,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
1857,1,cubase 4 competitive crossgrade,steinberg ( yamaha ),549.99,steinberg cubase studio 4 software competitive crossgrade music production software,,199.99
1858,0,filemaker mobile 8 for palm os and pocket pc,filemaker,69,td824ll/a filemaker mobile v. 8 complete package 1 user cd win mac palm os,,66.15
1859,1,apple iwork '06 ( mac dvd ),apple,79,iwork '06 ( mac ) apple,,79.99
1860,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,pinnacle studio plus v11 video editing software for windows consumer video editing software,,99.95
1861,1,punch ! professional home design suite,punch ! software,69.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
1862,1,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
1863,0,instant immersion japanese deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion german 2.0,,17.55
1864,0,microsoft office small business 2007 full version,microsoft,449.95,office pro 2007 upgrade microsoft 269-10294,,257.71
1865,0,the print shop 21 deluxe by broderbund,encore software,,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97
1866,1,adobe illustrator cs3 [ mac ],adobe,599,adobe illustrator cs3 ( mac ),,599
1867,0,adobe creative suite cs3 design premium upsell,adobe,1599,adobe indesign cs3 for mac,,725.99
1868,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
1869,0,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software,99.95,the printshop pro publisher v22 deluxe dvd-rom,,69.9
1870,0,microsoft office small business 2007 full version,microsoft,449.95,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,303.9
1871,0,adobe soundbooth cs3,adobe,199,adobe soundbooth cs3 audio editing software mac music production software,,198.95
1872,0,tlc dr. seuss reading learning system 2008,encore,19.99,encore software 13881 tlc dr seuss reading learning system 2008,,17.97
1873,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft powerpoint mac 2004 version upgrade,,89.99
1874,0,adobe dreamweaver cs3 upgrade,adobe,199,adobe cs3 master collection,,2499.99
1875,0,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart world 2nd grade mini box,,16.93
1876,0,elementary school advantage 2007,encore software,29.99,elementary advantage 2008 encore,,39.95
1877,1,apple final cut studio 2 ( mac ),apple,1299,apple final cut studio 2,,1299.99
1878,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft office 2004 standard,,369.99
1879,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
1880,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399,adobe cs3 design premium,,1865.99
1881,0,pop-up stopper professional,panicware,29.99,system care ? professional,,49.99
1882,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion language lab deluxe edition,,14.9
1883,0,apple remote desktop 3 unlim managed systems,apple,499,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
1884,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft 164-04052,microsoft,90.24
1885,0,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish audio deluxe,,17.55
1886,0,instant immersion ingles audio deluxe,topics entertainment,,instant immersion italian audio ( audio book ),,19.95
1887,0,microsoft windows xp home edition full version with sp2,microsoft,199,microsoft ( r ) windows vista ( tm ) home premium,,239.99
1888,0,synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,,sup-040c synet pc sharing kit w / usb cable 5.18 m complete package 1 user win,,26.59
1889,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microspot interiors version 3.6,,85.99
1890,0,internet security barrier x4 antispam edition,intego inc,,intego contentbarrier x4 10.4,,54.99
1891,1,adobe creative suite cs3 master collection [ mac ],adobe,2499,adobe cs3 master collection,,2499.99
1892,0,adobe acrobat capture 3.0 22101258 ),adobe,299.99,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36
1893,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399,adobe cs3 web standard upgrade,,413.99
1894,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58
1895,0,adobe acrobat 7.0 professional,adobe,449.99,adobe acrobat v8 .0 professional for mac,,405.99
1896,0,microsoft mappoint 2006 standard edition,microsoft,299,microsoft ( r ) works suite 2006,,99.99
1897,0,emc retrospect 7.5 professional for windows upgrade,dantz,,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
1898,0,adobe creative suite cs3 production premium upsell,adobe,1199,adobe production premium cs3 software suite for windows professional editing software,,1698.95
1899,0,art explosion t-shirt factory deluxe 3.0,nova development,29.99,nova development corp photo explosion 3.0,,28.3
1900,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,adobe cs3 flash professional upgrade,,205.99
1901,0,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95,computrace lojack for laptops 1 yr subscription,,45.99
1902,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,backup exec ( v11d ) for windows servers advanced open file option symantec 10,,390.1
1903,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482
1904,0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft ( r ) excel 2007,,109.99
1905,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft office visio standard 2007 upgrade ( pc ),,129.95
1906,0,adobe acrobat 7.0 professional,adobe,449.99,adobe cs3 flash professional academic,,239.99
1907,0,punch ! professional home design suite,punch ! software,69.99,resume maker professional 12,,17.95
1908,0,adobe indesign cs3 upgrade [ mac ],adobe,199,adobe illustrator cs3 upgrade from freehand for mac,,206.99
1909,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) project standard 2007,,599.95
1910,1,pop-up stopper professional,panicware,29.99,csdc pop-up stopper professional panicware,,26.14
1911,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209,microsoft windows server 2003 terminal server cals 20-pack ( per device ),,2429.99
1912,0,hoyle backgammon jc,encore,7.99,hoyle card games,,9.95
1913,1,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft student with encarta premium 2008 complete package,,43.6
1914,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
1915,0,microsoft works suite 2006,microsoft,99,microsoft ( r ) money 2007 premium,,69.99
1916,1,webroot desktop firewall,webroot software,29.99,webroot software 54210 desktop firewall,webroot software,26.99
1917,0,adobe creative suite cs3 web standard [ mac ],adobe,999,adobe creative suite 3 web standard complete package academic cd mac,,369
1918,0,systemsuite 8 professional,individual software,49.99,avanquest usa 1461 system suit 7 professional,avanquest usa,44.99
1919,0,instant immersion language lab deluxe edition,topics entertainment,,instant immersion spanish deluxe 2.0 topics,,39.99
1920,0,brain food games : cranium collection 2006,encore,19.95,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
1921,0,panda internet security 2007 3-user,panda software,69.95,panda internet security 2007 panda software,,49.99
1922,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
1923,0,cakewalk sonar home studio 6,cakewalk,139,cakewalk sonar 6 studio edition software music production software,,279.95
1924,0,adobe premiere pro cs3 upgrade,adobe,299,adobe cs3 web premium upsell,,1434.99
1925,0,best of slots 2 ( jewel case ),masque publishing,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
1926,1,atlantis quest,got game,19.99,got game entertainment atlantis quest,,17.27
1927,0,adobe creative suite cs3 production premium upsell,adobe,1199,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
1928,0,i copy dvds 2 professional edition,me-too-software,69.99,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,,129.95
1929,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft t73-00091 molpc visio std sa,,168.03
1930,0,high school advantage 2008,encore,39.99,encore software 10443 elementary school advantage 2007 win 98 me 2000 xp,,26.97
1931,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immersion spanish deluxe 2.0 topics,,39.99
1932,0,intuit quicken home inventory manager windows,intuit,34.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95
1933,0,corel wordperfect office 12 standard upgrade,corel,149.99,corel corporation corel wordperfect office x3 pro dvd,,369.09
1934,0,quicken 2007 for mac,intuit,69.95,quicken ( r ) 2004 deluxe,,59.99
1935,0,datawatch monarch v7 ntwk-starter cd most 8u fpm32c070-a08n ),datawatch,,monarch std ( v9 .0 ) network starter 4-user rtl box datawatch fpm32c090-a04n,,1157.21
1936,0,millionaire sports edition ( jewel case ),disney interactive,9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
1937,0,backyard soccer ( mls edition ),humongous sports,,backyard soccer mls edition,,8.95
1938,1,nero 8 ultra edition,nero inc.,99.95,nero inc nero 8 ultra edition,,88.83
1939,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,2013001000122 details v. 3.0 complete package 1 user cd win english,,290.21
1940,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99
1941,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,resume maker professional 12,,17.95
1942,0,e frontier poser 6 collector 's edition with volume 1 figure pack ( mac ),curious-labs-inc .,279.99,family tree maker 11 collector 's edition,,34.9
1943,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799,adobe cs3 design standard upsell,,934.99
1944,0,adobe creative suite cs3 design premium [ mac ],adobe,1799,adobe indesign cs3 for mac academic,,192.99
1945,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649,adobe photoshop cs3 extended software full version for windows,,969
1946,0,emc retrospect 7.5 disk to disk windows,dantz,,emc insignia retrospect server client v. 7.5 complete package,,181.97
1947,0,elementary success deluxe 2006 ( dw dvd ),topics entertainment,49.99,topics entertainment reference success deluxe 2006,,22.9
1948,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799,adobe cs3 design standard upgrade windows,,413.99
1949,0,casual games pack,egames,19.99,egames . inc galaxy of games 5000 pack,,16.62
1950,0,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,137.09
1951,0,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,41.97
1952,0,adobe after effects cs3,adobe,999,adobe dreamweaver cs3,,415.99
1953,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immersion japanese 2.0,,22.43
1954,0,century software tinyterm plus v. 4.0 complete product,century software,,onone software inc. mpr-40211 on1 mask pro v. 4.0 complete product graphics/designing 1 user complete product standard pc intel-based mac mac,,148.97
1955,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immers japanese dlx 2 .,,36.11
1956,0,apple logic pro 7.2 retail,apple,999,apple/emagic logic express 7.2 software music production software,,299
1957,0,instant immersion language lab deluxe edition,topics entertainment,,instant immersion japanese ( audio book ) ( audio book ),,19.95
1958,0,symc backup exec aofo 11d win advanced open file option,symantec,769.49,backup exec ( v11d ) for windows servers advanced open file option symantec 10,,390.1
1959,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02
1960,0,professor teaches windows xp,individual software,19.99,individual software professor teaches microsoft office 2007,,29.99
